"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009100","GO:0009100","glycoprotein metabolic process","141/5073","332/22841",8.55459107426408e-17,4.20622662666892e-14,2.52620191480495e-14,"Aqp11/Il33/Dse/St6gal1/B4galt5/Gcnt1/St8sia4/Chst11/C1galt1/B3gnt2/Bcl2/Atp7a/Galnt1/Fktn/Ggta1/Plcb1/Igf1/Xylt1/Magt1/Gfpt1/Tet1/Dpy19l3/Hif1a/Pcsk6/Entpd5/Csgalnact2/Tmtc3/Eogt/Trak2/Poglut3/Bpnt2/Galnt3/Edem3/B3galnt2/Tet2/Bmp2/Serp1/Pawr/Tet3/Rab1a/B3gnt9/Hs6st1/Nus1/Edem1/Arfgef1/Chsy1/Fut9/Galnt2/Trip11/St8sia1/Manba/B4galt1/Chst7/Alg10b/Dpy19l4/Man2a1/Ganc/Gnptab/Extl2/Pxylp1/Cog3/Galnt7/Gcnt2/Ogt/Man1a/Ctnnb1/Ago2/Ngly1/Xxylt1/Ugdh/Slc35d1/Tmtc4/Extl1/Man2a2/Stt3b/B3galt2/Dpm1/Alg6/Tmem165/Man1a2/Golph3/Mgat2/St6galnac5/Dsel/Galnt11/Acer2/St8sia6/Uggt2/Mgat4a/Csgalnact1/Npc1/Sulf1/Soat1/Tmtc1/Crppa/Insr/Hs2st1/Man1c1/Ndst1/Oga/Gxylt1/Alg14/Rft1/Alg9/Pgm3/St3gal6/Vangl2/Tcf7l2/St3gal4/Extl3/Chst3/A4gnt/Dpy19l1/Ube2j1/Fut4/Tmem59/Hbegf/Alg12/Chst14/Fut10/Bgn/Pomt2/Ext1/St3gal1/B3gnt3/Large1/Slc39a8/B3galnt1/Ctsl/Tusc3/St3gal5/Stt3a/Fut8/Abca2/Egflam/Glce/Mgat5/Sulf2/Pofut1/Alg11/C1galt1c1",141
"GO:0198738","GO:0198738","cell-cell signaling by wnt","177/5073","452/22841",1.82951520747847e-16,7.13802400004452e-14,4.28699913183624e-14,"Apcdd1/Zbtb33/Uty/Yap1/Tmem64/Dkk2/Xiap/Mbd2/Fzd1/Rab5a/Tnks2/Lats2/Fbxw11/Sfrp1/Tmem237/Lgr4/Cdh2/Kdm6a/Gnaq/Grk5/Znrf3/Strn/Lats1/Pkd2/Ift80/Adgra2/Cmah/Daam1/Zeb2/Pten/Jade1/Ccny/Hbp1/Rnf146/Fermt2/Bmp2/Ctnnd1/Reck/Cav1/Wwtr1/Gsk3b/Lrp6/Ednra/Snai2/Ror1/Wnk1/Usp8/Csnk1g3/Egf/Epm2a/Bicc1/Frzb/Ccnd1/Csnk1g1/Amotl1/Apc/Rnf213/Scyl2/Cyld/Atp6ap2/Amotl2/Vgll4/Kank1/Ppp2r3a/Scel/Usp34/Klf15/Lrrk2/Mir196a-1/Invs/Ctnnb1/Prkaa2/Fermt1/Prkaa1/Tmem170b/Vps35/Fzd4/Fzd6/App/Pkd1/Sfrp2/Grb10/Dcdc2a/Macf1/Klhl12/Wnt5a/Amer1/Wnt9a/Wls/Abl2/Nlk/Ankrd6/Tert/Fzd5/Lypd6/Dact1/Foxo3/Shisa3/Tiam1/Mdfic/Bcl9/Tnks/Sox4/Tnfaip3/Csnk1a1/Sema5a/Lrrk1/Dab2ip/Tnn/Prdm15/Cdk14/Sulf1/Cdh1/Mks1/Tle4/Arntl/Klf4/Mcc/Ube2b/Mllt3/Shisa2/Rbms3/Plpp3/Ednrb/Gprc5b/Gskip/Tle3/Fgfr2/Sfrp4/Hnf1a/Mark2/Nrarp/Fzd3/Gpc4/Fgf2/Kremen1/Wnt9b/Trabd2b/Vangl2/Zbed3/Ccnyl1/Ddx3x/Notch1/Dvl3/Chd8/Axin2/Tcf7l2/Smad3/Wnk2/Spin1/Rnf138/Dixdc1/Mitf/Kpna1/Lrp4/Eda/Usp47/Ppm1a/Ext1/Cd44/Tbl1xr1/Dkk3/Ubr5/Arl6/Ccn4/G3bp1/Foxo1/Egr1/Hdac2/Calcoco1/Caprin2/Stk3/Sall1/Sulf2/Nphp3/Nfkb1/Sox7",177
"GO:0031589","GO:0031589","cell-substrate adhesion","151/5073","372/22841",8.3494329066632e-16,2.80892500733638e-13,1.68700176236015e-13,"Adamts9/Ccn2/Angpt1/St6gal1/Itga8/Nid1/Lims1/Pik3r1/Adam9/Atrnl1/Tsc1/Bcl2/Sorbs1/Net1/Fga/Pdpk1/Nedd9/Crk/Sfrp1/Vegfa/Atrn/Dmd/Ccdc80/Clasp2/Hoxa7/Utrn/Arhgap6/Col8a1/Ap1ar/Angpt2/Cask/Egfl6/Abi3bp/Rasa1/Pten/Marcks/Itgb8/Nrp1/Sned1/Fermt2/Ecm2/Ston1/Megf9/Gsk3b/Cd36/Rab1a/Prkce/Frem1/Trpm7/Thbs1/Itga4/Itga9/Epb41l5/B4galt1/Rin2/Dag1/Vcl/Kdr/Pxn/Rreb1/Dock1/Kank1/Carmil1/Slk/Gcnt2/Itgb2l/Fmn1/Lamc1/Csf1/Atxn3/Itgb1/Ctnnb1/Dusp3/Jag1/Rock1/Fermt1/Pip5k1a/Crkl/Nid2/Fzd4/Phldb2/Tmem8b/Itgb3/Macf1/Hrg/Limch1/Tesk2/Peak1/Actn4/Rhoa/Ephb1/Fndc3b/Rsu1/Antxr1/Cdk6/Fer/Itgb2/Acer2/Hacd1/Itgal/Itgax/Tiam1/Dlc1/Epdr1/Axl/Tnn/Braf/Plekha2/Emp2/Pik3cb/Itgav/Actn1/Mertk/Smoc2/Srgap2/Vegfc/Ptpn11/Gpm6b/Ccl28/Olfm4/Hoxd3/Ppm1f/Notch1/Itga6/Nf1/Smad3/Ntn4/Dock5/Dicer1/Vcam1/Efna5/Cdh13/Myadm/Dusp22/Eda/Clasp1/Jak2/Ptprk/Pdgfb/Fbln2/Enpp2/Cdc42/Lamc3/L1cam/Egflam/Prex1/Tek/Itgae/Bcl2l11/Ptpra/Iqgap1",151
"GO:0001763","GO:0001763","morphogenesis of a branching structure","111/5073","249/22841",2.84435540735074e-15,8.65767607799329e-13,5.19968128852539e-13,"Angpt1/Rtn4/Met/Yap1/Hs3st3b1/Tbx3/Ahr/Bcl2/Btbd7/Six4/Igf1/Ptch1/Slc12a2/Sfrp1/Vegfa/Lgr4/Pbx1/Tmtc3/Spry2/Nrp1/Rdh10/Lhx1/Fem1b/Bmp2/Fat4/Med1/Etv5/Lrp6/Ednra/Snai2/Egf/Frs2/Wt1/B4galt1/Clic4/Dag1/Gna13/Kdr/Dlg1/Pxn/Prox1/Ncoa3/Tgfbr2/Casr/Pdgfra/Dlg5/Csf1/Lrrk2/Epha7/Ctnnb1/Mecp2/Rere/Pkd1/Sfrp2/Sema3c/Ppp3r1/Cxcl12/Wnt5a/Prdm1/Vdr/Fzd5/Etv4/Hnrnpk/Sema5a/Sulf1/Cdh1/Mks1/Pkhd1/Tmem67/Csmd1/Adamts16/Ar/Kras/Adm/Hoxd11/Gzf1/Spry1/Grhl2/Hoxa11/Slit2/Esr1/Fgfr2/Nrarp/Fgf2/Tmed2/Flt1/Wnt9b/Esrp2/Col4a1/Vangl2/Plxna1/Nkx3-1/Notch1/Kdm5b/Rbm15/Nfatc3/Ntn4/Dicer1/Acvr1/Smad4/Pdgfb/Ext1/Cd44/Map3k13/Agtr1a/Hs3st3a1/Smo/Esrp1/Sall1/Tek/Greb1l",111
"GO:0031346","GO:0031346","positive regulation of cell projection organization","170/5073","442/22841",5.04306435459519e-15,1.46523942520784e-12,8.80002665129601e-13,"Scarb2/Rtn4/Epha4/Met/Negr1/Pik3r1/Atf1/Tmem30a/Cflar/Eps8/Atp7a/Rab21/Lpar3/Fzd1/Ttbk2/Vegfa/Robo1/Dmd/Adnp/Cpeb1/Magi2/Caprin1/P2rx7/Cenpj/Tenm3/Stk24/Sema7a/Cask/Qk/Ache/Sirt1/Zeb2/Marcks/Nrp1/Itpr1/Camk1d/Nptn/Gsk3b/Il1rap/Fnbp1l/Lrp6/Afdn/Ror1/Cdc42ep3/Ep300/Actr2/Setx/Rufy3/Fut9/Wasl/Ccdc88a/Fmr1/Tmem106b/Apc/Ripor2/Bhlhb9/Adamts1/Prkci/Picalm/Twf1/Abi2/Dnm1l/Rreb1/F2rl1/Carmil1/Shtn1/Gpm6a/Igf1r/Wasf2/Robo2/Itgb1/Cyfip1/Opa1/Cdkl5/Ss18l1/Cdh4/Fzd4/Pla2g3/Ntrk3/Kidins220/Pafah1b1/Ppp1r9a/Efemp1/Enc1/Nin/Zdhhc15/Macf1/Plxna4/Tgfbr1/Cep120/Cxcl12/Bbs4/Serpini1/Kalrn/Ankrd27/Wnt5a/Skil/Rhoq/Abl2/Dock11/Pias2/Lrp8/Tbc1d24/Rapgef2/Plxna2/Vldlr/Tiam1/Bdnf/Nckap1/Cep135/Htt/Hnrnpk/Plce1/Sema5a/Dab2ip/Tnn/Braf/Adam17/Map2k1/Numb/Plxnc1/Dhx36/Reln/Ccp110/Tmem67/Bmpr2/Golga4/Septin7/Kif3c/Stau2/Actr3/Gprc5b/Ndel1/Serpine2/Ezh2/Kit/Mark2/Plxna3/Agrn/Ntrk1/Nrg1/Cux2/Nck1/Grip1/Mfn2/Plxna1/Cbfa2t2/Itga6/Arhgap35/Lyn/Nf1/Zmynd8/Tapt1/Tiam2/Dixdc1/Efna5/Eef2k/Dpysl3/Dnm3/Myo3b/Akirin1/Enpp2/Cdc42/Map3k13/L1cam/Nfe2l2/Caprin2/Sh3glb1/Cdkl3/Iqgap1",170
"GO:0043547","GO:0043547","positive regulation of GTPase activity","112/5073","255/22841",7.61559037138865e-15,2.11647189799636e-12,1.27112393979196e-12,"Ric1/Arhgap42/Rab11fip2/Dock10/Lims1/C9orf72/Rabgap1/Mmut/Tbc1d8b/Rapgefl1/Tsc1/Ect2/Tbc1d4/Net1/Nedd9/Crk/Chn2/Snx13/Ralbp1/Dennd1b/Tbc1d9/Smcr8/Arhgap6/Rasa1/Arhgap29/F2r/Gnao1/Rasgrp1/Fermt2/Dock7/Ralgapb/Rap1gap2/Ralgapa1/Gsk3b/Tbck/Afdn/Bcar3/Elmod2/Rgn/Abr/Rgs14/Picalm/Arap2/Tbc1d15/Rabgap1l/Sos1/F2rl1/Snx9/Tbc1d2b/Ralgps1/Sos2/Rapgef6/Snx18/Dock9/Ralgps2/Itgb1/Cdkl5/Pip5k1a/Crkl/Rgl1/Tbc1d1/Rab3gap1/Ntrk3/S1pr1/Tbc1d12/Mtss2/Cav2/Usp6nl/Kalrn/Wnt5a/Sipa1l3/Wdr41/Dock11/Rasgef1a/Rsu1/Rapgef2/Tiam1/Rasgrp3/Tbc1d16/Evi5/Map2k1/Mex3b/Rgs4/Ndel1/Als2/Srgap2/Asap1/Ezh2/Arhgef10/Asap2/Chn1/Agrn/Ntrk1/Ccl9/Ralgds/Rapgef5/Flcn/Itga6/Dvl3/Arhgap35/Arhgap24/Nf1/Sipa1l2/Tiam2/Myo9a/Arhgef26/Tbc1d14/Mapre2/Rasgrf2/Arap3/Adrb1/Prex1",112
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","128/5073","307/22841",1.20994313869023e-14,3.22248189271166e-12,1.93537834508916e-12,"Cnot6l/Paip1/Myef2/Angel2/Ythdf3/Larp4b/Celf2/Pum1/Tut4/Vegfa/Tent4b/Cpeb1/Rest/Qk/Zfp36/A1cf/Cpsf7/Dcp2/Srpk2/Tia1/Mbnl2/Tob1/Ccnt1/Cpeb3/Gigyf2/Tra2a/Zfp36l1/Tent5a/Malat1/Virma/Pum2/Alkbh5/Fmr1/Srsf10/Tent4a/Ythdc1/Rnasel/Casc3/Son/Tnrc6c/Cnot6/Ddx17/Raver2/Rc3h2/Mettl14/Tut7/Mir196a-1/Tirap/Rbfox1/Rock1/Tnrc6a/Ago2/Cpsf6/Ncbp2/Cnot1/Rc3h1/Mettl3/Zc3h12d/Rbm38/Tnrc6b/Rbfox2/Srsf1/Rbm25/Btg2/Mlh1/Zfp36l2/Csde1/Mbnl1/Rbm7/Rock2/Rbm11/Ddx5/Hnrnpk/Rbmx/Fam172a/Cacng7/Mex3d/Dhx36/Fastkd3/Igf2bp1/Nudt21/Papola/Celf1/Pnpt1/Syncrip/Pde12/Srsf4/Hnrnpr/Rbm5/Rbm39/Dyrk1a/Tardbp/Dcp1a/Axin2/Samd4/Fastkd1/Rbm15/Srrm1/Dicer1/Ahcyl1/Iws1/Rbm4/Cnot7/Adarb1/Gm7324/Ythdf1/Tent5c/Hnrnpu/Cnot2/Secisbp2/Fus/Nup98/Zc3hav1/Ncbp1/Rbm15b/Traf3ip2/Plekhn1/Obi1/Pabpc1/Larp1/Ptbp3/Noct/Srsf2/Slc11a1/Khsrp/Patl1/Lsm1/Pan3",128
"GO:0046777","GO:0046777","protein autophosphorylation","107/5073","243/22841",2.45722062417065e-14,5.41605318265475e-12,3.25280712027236e-12,"Epha4/Met/Nek2/Pdgfc/Yes1/Smg1/Pikfyve/Vegfa/Pim3/Atm/Grk5/Syk/Stk24/Pim1/Acvr1b/Pak2/Map3k3/Pask/Rap2c/Tom1l1/Ctnnd1/Camkk2/Mob1b/Cav1/Gsk3b/Map3k1/Wnk1/Trpm7/Csnk1g3/Eif2ak2/Rassf2/Ulk2/Erbb4/Pdgfd/Csnk1g1/Ptprc/Kdr/Cdk12/Mapkapk3/Rb1cc1/Igf1r/Slk/Pdgfra/Taok1/Ern1/Rap2a/Uhmk1/Lrrk2/Epha7/Cdkl5/Ddr2/Aak1/Dapk1/Stk17b/Tgfbr1/Sik2/Stk10/Camk2d/Peak1/Nlk/Irak3/Ephb1/Fer/Stk39/Atr/Prkca/Eif2ak3/Insr/Vrk1/Vegfc/Fgfr2/Atg13/Kit/Mark2/Prkcd/Irak1/Flt1/Lmtk2/Ntrk1/Nrg1/Mark3/Dyrk1a/Ddx3x/Stk26/Chek2/Lyn/Wnk2/Camk2g/Eif2ak4/Eif2s1/Phka1/Brd4/Eef2k/Jak2/Pdgfb/Myo3b/Map3k13/Oxsr1/Ulk1/Errfi1/Mre11a/Impact/Flt3/Tek/Prkaca/Rad50/Iqgap1",107
"GO:0034329","GO:0034329","cell junction assembly","167/5073","439/22841",2.74289557220919e-14,5.8441961658537e-12,3.50994391292874e-12,"Mpp7/Lims1/Negr1/Pik3r1/Cdh11/Tsc1/Ect2/Bcl2/Ugt8a/Sorbs1/Six4/Lsr/Slitrk6/Fzd1/Pdpk1/Tjp1/Vegfa/Cdh2/Adnp/Clasp2/Magi2/Pdlim5/Ace2/Arhgap6/Cldn8/Ache/Sdk2/Pak2/Pten/Pcdh17/Ocln/Nrp1/Hipk1/Fermt2/Nr1h4/Ctnnd1/Ston1/Nptn/Cav1/Gja1/Gsk3b/Il1rap/Afdn/Snai2/Erbb4/Epb41l5/Thbs2/Bhlhb9/Efnb2/Vcl/Mpdz/Kdr/Dlg1/Pxn/Abi2/Adgrl2/Pard6b/Setd5/Heg1/Gpm6a/Rap1b/Slk/Ildr1/Cldn1/Dlg5/Fmn1/Lamc1/Epha7/Itgb1/Ctnnb1/Mecp2/Dusp3/Rock1/Pip5k1a/Crkl/Pkn2/Vps35/App/Ntrk3/Phldb2/Ppp1r9a/Myo6/Itgb3/Macf1/Shank2/Lrrn1/Hrg/Wnt5a/Limch1/Tesk2/Eif4g1/Cadm1/Peak1/Actn4/Rhoa/Sdcbp/Fzd5/Ephb1/Rapgef2/Dlc1/Rock2/Bdnf/Fbxo45/Mef2c/Cdh1/Smad7/Prkca/Numb/Reln/Ophn1/Clstn2/Flrt2/Shank3/Itgav/Stau2/Actn1/Actr3/Arhgef9/Grhl2/Nedd4l/Cdh6/Ptpn11/Gpm6b/Gpc4/Gnpat/Pclo/Agrn/Ntrk1/Nrg1/Cux2/Amigo3/Flcn/Epb41l3/Ppm1f/Dst/Capza1/Smad3/Amigo2/Myo9a/Gjc1/Marveld2/Efna5/Srpx2/Cldn2/Lrp4/Dusp22/Eef2k/Clasp1/Ptprk/Dnm3/Pdgfb/Enpp2/Cdc42/Slc25a46/Cgn/Cldn34c1/Nlgn2/Ctnna1/Tns1/Cdh5/Flrt3/Pmp22/Tek/Vmp1/Prkaca/Ptpra/Iqgap1",167
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","145/5073","366/22841",3.26481567851312e-14,6.73183929582448e-12,4.04305017980895e-12,"Ccn2/Wasf3/Met/Arfip1/C9orf72/Pik3r1/Eps8/Mtss1/Tsc1/Ect2/Add3/Rdx/Crk/Tjp1/Tmod3/Mtpn/Synpo2/Rictor/Pfn2/Scin/Clasp2/Arhgap6/Ap1ar/Lats1/Cyria/Rasa1/Pak2/Iqgap2/Nrp1/Lima1/Cd47/Fermt2/Prkce/Synpo2l/Cdc42ep3/Map3k1/Arfgef1/Pam/Wasl/Ccdc88a/Twf1/Arhgap44/Dlg1/Pxn/Abi2/Akap13/Prox1/Bag4/F2rl1/Kank1/Carmil1/Rhobtb1/Snx9/Cfl2/Ppfia1/Taok1/Wasf2/Plekhh2/Ssh2/Plek/Fmn1/Cyfip1/Rock1/Ppm1e/Ntrk3/Phldb2/S1pr1/Ppp1r9a/Gmfb/Itgb3/Tgfbr1/Synpo/Pik3ca/Rhobtb3/Bbs4/Nox4/Hrg/Alms1/Ptger4/Fchsd2/Limch1/Sh3pxd2b/Sptbn1/Arhgap18/Ttc8/Rhoa/Cyfip2/Fer/Dlc1/Rock2/Mef2c/Nckap1/Sema5a/Arhgap28/Braf/Ssh3/Kank4/Notch2/Shank3/Stau2/Rgs4/Actr3/Nckap1l/Slit2/Gpm6b/Prkcd/Arhgef10/Shroom2/Arhgap17/Nck1/Vangl2/Mfn2/Ppm1f/Myo1f/Ctnna2/Arhgap35/Lpar1/Capza1/Mphosph8/Smad3/Trpm2/Wasf1/Kirrel/Dixdc1/Smad4/Efna5/Rnd3/Myadm/Clasp1/Myo3b/Cyrib/Cdc42/Swap70/Arpc5/Cd2ap/Ctsl/Rhpn2/Hdac2/Nf2/Was/Specc1l/Capza2/Tek/Cgnl1/Iqgap1",145
"GO:0033674","GO:0033674","positive regulation of kinase activity","165/5073","434/22841",4.15855082770374e-14,8.30670527833821e-12,4.98889304889326e-12,"Adra1a/Angpt1/Cacul1/Epha4/Met/Pdgfc/Irs1/Adam9/Ect2/Dstyk/Cdkn1b/Osbpl8/Igf1/Nedd9/Vegfa/Robo1/Acvr2b/Ikbkg/Adnp/Cenpe/Adora1/Syk/P2rx7/Pim1/Pkd2/Sirt1/Zeb2/Marcks/Ccnd2/Ccny/Sash1/Rasgrp1/Magi3/Fermt2/Tom1l1/Fgd4/Camkk2/Malt1/Ror1/Map3k1/Thbs1/Egf/Tlr1/Rassf2/Ccnd1/Erbb4/Pde5a/Ccdc88a/Pdgfd/Ptprc/Dag1/Atg14/Kdr/Dlg1/Pxn/Akap13/Prox1/Dipk2a/Snx9/Tgfbr2/Igf1r/Pdgfra/Ern1/Csf1/Lrrk2/Kitl/Epha7/Tirap/Fbxw7/Tead1/Ddr2/Fzd4/App/Pkd1/Ntrk3/Tnfrsf11a/Ppp1r9a/Ranbp2/Syap1/Itgb3/Tlr4/Nox4/Edn3/Pfkfb2/Wnt5a/Map4k2/Ghr/Rhoa/Fzd5/Ephb1/Lrp8/Rapgef2/Vldlr/Axl/Pik3cg/Dab2ip/Adam17/Map2k1/Reln/Cab39/Emp2/Insr/Kras/Tgfa/Gprc5b/Erbb3/Dab1/Mertk/Als2/Atp2b4/Lilra5/Vegfc/Fgfr2/Ezh2/Kit/Prkcd/Prrc1/Fgf2/Irak1/Flt1/Lmtk2/Agrn/Ntrk1/Nrg1/Gab1/Vangl2/Ddx3x/Tigar/Vav3/Dvl3/Axin2/Il34/Lyn/Btc/Stradb/Acsl1/Map2k4/Etaa1/Hbegf/Map3k4/Lmo4/Tnfsf15/Cdkn1a/Jak2/Pdgfb/Nod2/Adra2a/Cdc42/Slc1a1/Pibf1/Map3k13/Mre11a/Map3k5/Zfp91/Flt3/Fgd2/Agtr1a/Egr1/Igtp/Sh3glb1/Slc11a1/Tek/Map3k7/Rad50/Iqgap1",165
"GO:0048638","GO:0048638","regulation of developmental growth","155/5073","401/22841",4.96619924211398e-14,9.42293375652949e-12,5.65928453495538e-12,"Rtn4/Sav1/Yap1/Nr3c1/Rnf6/Creb1/Cxadr/Ahr/Bcl2/Rab21/Six4/Plcb1/Lpar3/Cdkn1b/Igf1/Tnks2/Ptch1/Lats2/Jarid2/Vegfa/Atrn/Adnp/Clasp2/Kcnk2/Sema7a/Lats1/Pim1/Sirt1/Ikzf1/Pten/Nrp1/Sema6d/Serp1/Sema3d/Yy1/Gja1/Gsk3b/Afdn/Pls1/Rufy3/Ulk2/Erbb4/Ppara/Sema4b/Wt1/Apc/Sgpl1/Wwc2/Picalm/Itsn2/Slc23a2/Dlg1/Parp2/Mtm1/Prox1/Vgll4/Mapk1/Shtn1/Nipbl/Tgfbr2/Igf1r/Stat3/Spg20/Csf1/Epha7/Mecp2/Cyfip1/Cdkl5/Cdh4/App/Ntrk3/Sema3c/Pafah1b1/Ankrd26/Cacna1c/Stat5b/Macf1/Plxna4/Tgfbr1/Cxcl12/Pik3ca/Atxn2/Bbs4/Alms1/Ptger4/Wnt5a/Ncor1/Meis1/Sh3pxd2b/Ghr/Map2/Bmpr1a/Ttl/Bdnf/Mef2c/Hnrnpk/Sema5a/Cacng7/Smad7/Tgfbr3/Bmpr2/Insr/Golga4/Ar/Celf1/Rgs4/Actr3/Mbd5/Ndel1/Mfsd2a/Stat5a/Rps6kb1/Nedd4l/Slit2/Dusp10/Gata6/Fgfr2/Fgf2/Plxna3/Spaar/Agrn/Npy1r/Nrg1/Notch1/D130043K22Rik/Tcf7l2/Dip2b/Ccr5/Ctdp1/Chd7/Siah1a/Efna5/Cdkn1a/Zmpste24/Dll1/Flvcr1/Map3k13/Socs2/Ccn4/Ulk1/Flt3/Tomm70a/L1cam/Hdac2/Prkdc/Ezr/Smo/Sh3glb1/Stk3/Adrb1/Foxp1/Cdkl3/Sin3a/Dusp6/Bcl2l11",155
"GO:0050808","GO:0050808","synapse organization","182/5073","493/22841",5.01219880666462e-14,9.42293375652949e-12,5.65928453495538e-12,"Wasf3/Epha4/Atp2b2/Sorbs2/Abhd17b/Dock10/Negr1/Pik3r1/Chrdl1/Col4a5/Tsc1/Homer1/Elfn1/Sorbs1/Six4/Filip1/Erc2/Slitrk6/Fzd1/Snapin/Dnaja3/Cdh2/Pfn2/Adnp/Syngap1/Magi2/Caprin1/Rest/Pdlim5/Utrn/C1ql3/Ube3a/Cask/Ache/Sdk2/Pten/Marcks/Pcdh17/F2r/Nrp1/Rheb/Nptn/Ndrg1/Etv5/Gsk3b/Il1rap/Adam10/Afdn/Myo5a/Actr2/Malat1/Erbb4/Wasl/Cacnb4/Ppfibp1/Thbs2/Fmr1/Nrp2/Bhlhb9/Efnb2/Dag1/Picalm/Arhgap44/Abi2/Dnm1l/Adgrl2/Mtmr2/Pcdhgc3/Arf4/Egln1/Setd5/Snx27/Cttnbp2/Gpm6a/Igf1r/Ppfia1/Wasf2/Palld/Dlg5/Gphn/Slc9a6/Lrrk2/Epha7/Ctnnb1/Mecp2/Cyfip1/Opa1/Cdkl5/Dip2a/Crkl/Vps35/App/Ntrk3/Pafah1b1/Ppp1r9a/Myo6/Zdhhc15/Synpo/Shank2/Lrrn1/Kalrn/Wnt5a/Stau1/Eif4g1/Cadm1/Abl2/Arhgap39/Rhoa/Sdcbp/Fzd5/Ephb1/Lrp8/Dact1/Tanc1/Rock2/Bdnf/Fbxo45/Mef2c/Hnrnpk/Dab2ip/Cdh1/Prkca/Numb/Dhx36/Reln/Igsf9b/Ophn1/Clstn2/Flrt2/Shank3/Insr/Lmx1b/Septin7/Nos1ap/Stau2/Actr3/Arhgef9/Als2/Sparcl1/Fgfr2/Erc1/Gpc4/Gnpat/Pclo/Agrn/Ntrk1/Nrg1/Cux2/Amigo3/Col4a1/Myh10/Mfn2/Ctnna2/Zmynd8/Septin11/Wasf1/Unc13c/Tanc2/Amigo2/Cacnb2/Unc13b/Get1/Efna5/Srpx2/Lrp4/Eef2k/Pdzrn3/Dnm3/Pdgfb/Cdc42/Slc1a1/Slc25a46/Zdhhc2/Fcgr2b/L1cam/Abhd17c/Nlgn2/Grip2/Caprin2/Flrt3/Pmp22/Chmp2b",182
"GO:0061157","GO:0061157","mRNA destabilization","55/5073","95/22841",5.3857284633863e-14,9.83587895370435e-12,5.90729374615634e-12,"Cnot6l/Paip1/Ythdf3/Pum1/Tut4/Tent4b/Qk/Zfp36/Dcp2/Tob1/Cpeb3/Gigyf2/Zfp36l1/Tent4a/Tnrc6c/Cnot6/Rc3h2/Mettl14/Tut7/Mir196a-1/Rock1/Tnrc6a/Ago2/Cnot1/Rc3h1/Mettl3/Zc3h12d/Tnrc6b/Btg2/Mlh1/Zfp36l2/Csde1/Rock2/Mex3d/Dhx36/Igf2bp1/Celf1/Pnpt1/Syncrip/Pde12/Hnrnpr/Tardbp/Dcp1a/Samd4/Cnot7/Ythdf1/Hnrnpu/Cnot2/Plekhn1/Pabpc1/Noct/Khsrp/Patl1/Lsm1/Pan3",55
"GO:0016311","GO:0016311","dephosphorylation","138/5073","346/22841",7.36020878793176e-14,1.30684596034611e-11,7.84873726596115e-12,"Impa1/Bpnt1/Inpp4b/Ctdspl2/Acpp/Sgpp1/Mtmr6/Pdp2/Ppp3cb/Pptc7/Ahr/Tsc1/Bcl2/Fbxw11/Plpp6/Ubash3b/Magi2/Adora1/Bpnt2/Rngtt/Dnajc6/Cdc14a/Pten/Sacm1l/Ptprm/Bmp2/Ppm1l/Slc39a10/Pawr/Cnep1r1/Tns3/Epm2a/Rgn/Ppp4r3b/Ptprc/Pip4p1/Mtmr9/Synj1/Ppp1r15b/Ppp3cc/Sgpp2/Mtm1/Plppr1/Dusp18/Bag4/Bod1l/Ppp1r12a/Mtmr2/Sppl3/Cdc14b/Cttnbp2nl/Pxylp1/Ptpn4/Ssh2/Plek/Ptpn3/Ppp2r3a/Ppp2r2b/Dusp3/Rock1/Nceh1/Mtmr1/Ppm1e/Uri1/Cd33/Ppp3r1/Dusp16/Ppp1cb/Plppr3/Eya3/Ppp1r26/Thtpa/Inpp5f/Mtmr7/Pdp1/Dlc1/Rock2/Ptpn12/Mef2c/Mtmr11/Htt/Ptpn14/Dusp11/Inpp5e/Inpp5d/Lpin1/Pgam5/Ppp2r2a/Ptprb/Ssh3/Ptpn22/Ptpn13/Pirb/Mtmr4/Plpp3/Nckap1l/Dusp10/Ptpn11/Prkcd/Ctdsp2/Ppp2r1b/Dusp1/Nck1/Pip4p2/Ppm1f/Ptpre/Ankle2/Smad3/Ppp4r4/Mtmr10/Ppargc1b/Tiprl/Ctdp1/Ppp1r2/Synj2/Dusp7/Dusp22/Jak2/Ptprk/Ppm1a/Swap70/Ppp4r3a/Dusp4/Plppr4/Rprd1a/Rprd1b/Plpp1/Ptpn2/Ppm1d/Ppp1r16b/Mgat5/Mfhas1/Cdh5/G6pc/Mtmr3/Dusp6/Ptpra/Iqgap1",138
